order_id,customer_id,product_id,quantity,price,order_date,id,name,username,email,address_geo_lat,address_geo_lng,Center,Latitude,Longitude,weather_main,0,weather_description,main_temp,main_feels_like,main_temp_min,main_temp_max,main_pressure,main_humidity,main_visibility,wind_speed,wind_deg,country,latitude,longitude,dt
5769.0,8.0,45.0,1.0,40.75,2022-07-22,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.532970109461942,22.55245021650649,112.54728114934622,Rain,,light rain,6.77,6.77,6.77,6.77,1021.0,66.0,9439.0,12.99,303.0,JP,37.32348688149708,137.8623962927592,2023-12-03 11:04:34
5746.0,8.0,5.0,2.0,57.97,2023-01-29,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.25826509877887,22.243346048466652,112.23290443835494,Clouds,,overcast clouds,3.4,3.4,3.4,8.42,1018.0,93.0,8303.0,5.65,293.0,JP,37.556961297664095,138.97711845687715,2023-12-03 11:04:34
8917.0,8.0,24.0,9.0,62.62,2022-10-13,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.49955695767749,22.548086262434545,112.53659325904182,Clouds,,few clouds,13.75,13.75,12.8,14.21,1013.0,42.0,10000.0,6.17,250.0,JP,35.71604536994035,139.88040048052375,2023-12-03 11:04:34
8894.0,8.0,42.0,8.0,85.17,2022-07-22,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.29706235774867,22.264205419528704,112.25001904296153,Clouds,,broken clouds,1.97,1.97,1.97,1.97,1021.0,97.0,8167.0,2.18,326.0,JP,35.31590566616354,137.930889289507,2023-12-03 11:04:34
5192.0,8.0,33.0,2.0,92.9,2023-01-05,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,21.810326521470383,21.83741317780248,111.83824365630704,Clouds,,overcast clouds,3.4,3.4,3.4,8.42,1018.0,93.0,8303.0,5.65,293.0,JP,37.556961297664095,138.97711845687715,2023-12-03 11:04:34
4938.0,8.0,18.0,5.0,71.48,2023-01-16,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.733462220285308,22.733978865389144,112.75337496406894,Rain,,light rain,2.52,2.52,2.52,2.52,1017.0,90.0,2658.0,5.99,259.0,JP,38.23091085779093,139.64601480187858,2023-12-03 11:04:34
7936.0,8.0,49.0,2.0,75.89,2023-05-16,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.12790868464432,22.13391502469252,112.144174231238,Clouds,,overcast clouds,3.4,3.4,3.4,8.42,1018.0,93.0,8303.0,5.65,293.0,JP,37.556961297664095,138.97711845687715,2023-12-03 11:04:34
3185.0,8.0,16.0,10.0,98.16,2022-07-07,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.56925045518677,22.567433444219716,112.53038621912144,Clear,,clear sky,6.25,6.25,6.25,6.25,1018.0,58.0,10000.0,2.22,322.0,JP,35.617940600542425,138.45789105164022,2023-12-03 11:04:34
6302.0,8.0,7.0,4.0,53.85,2023-03-08,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.51598229281172,22.51216049001195,112.47818922945709,Clouds,,few clouds,2.04,2.04,0.2,3.51,1020.0,84.0,10000.0,1.69,336.0,JP,36.42626350593305,138.0603280808509,2023-12-03 11:04:34
3986.0,8.0,1.0,7.0,81.4,2023-03-06,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.145496643127057,22.133170379147423,112.15284204192326,Clouds,,few clouds,13.97,13.97,12.82,15.06,1014.0,43.0,10000.0,6.69,230.0,JP,35.61702055383333,139.9642272361096,2023-12-03 11:04:34
7522.0,8.0,26.0,4.0,90.57,2022-12-30,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.239780170152525,22.198190061574365,112.26325497638544,Rain,,light rain,2.52,2.52,2.52,2.52,1017.0,90.0,2658.0,5.99,259.0,JP,38.23091085779093,139.64601480187858,2023-12-03 11:04:34
3691.0,8.0,49.0,10.0,20.43,2023-04-24,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.600403952822344,22.57570145236067,112.6428674889556,Rain,,light intensity shower rain,9.99,9.99,9.99,9.99,1016.0,81.0,10000.0,14.4,290.0,JP,37.94135395435147,139.11595929956323,2023-12-03 11:04:34
1102.0,8.0,9.0,4.0,44.04,2022-10-13,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.17522206713952,22.212531031147165,112.16456068244808,Clouds,,few clouds,2.04,2.04,0.2,3.51,1020.0,84.0,10000.0,1.69,336.0,JP,36.42626350593305,138.0603280808509,2023-12-03 11:04:34
5800.0,8.0,33.0,3.0,42.18,2022-11-26,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.360563898910115,22.384265463167065,112.38013082556638,Clouds,,few clouds,14.09,14.09,12.77,15.01,1014.0,46.0,10000.0,6.69,230.0,JP,35.515635841657904,139.7778011841132,2023-12-03 11:04:34
2039.0,8.0,33.0,10.0,21.11,2023-01-21,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.56455032258978,22.5939539274705,112.59238084432688,Clouds,,few clouds,13.75,13.75,12.8,14.21,1013.0,42.0,10000.0,6.17,250.0,JP,35.71604536994035,139.88040048052375,2023-12-03 11:04:34
2773.0,8.0,13.0,4.0,82.12,2022-06-15,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.637838001248237,22.67191221976834,112.6237498744638,Clouds,,few clouds,13.97,13.97,12.82,15.06,1014.0,43.0,10000.0,6.69,230.0,JP,35.61702055383333,139.9642272361096,2023-12-03 11:04:34
7574.0,8.0,19.0,9.0,73.08,2022-11-30,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,21.83423886226187,21.82020833648644,111.833678247217,Clouds,,broken clouds,1.97,1.97,1.97,1.97,1021.0,97.0,8167.0,2.18,326.0,JP,35.31590566616354,137.930889289507,2023-12-03 11:04:34
5094.0,8.0,15.0,10.0,28.65,2022-12-06,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,21.91740137276193,21.90074023090809,111.91010538377311,Rain,,light rain,2.52,2.52,2.52,2.52,1017.0,90.0,2658.0,5.99,259.0,JP,38.23091085779093,139.64601480187858,2023-12-03 11:04:34
6386.0,8.0,9.0,6.0,11.31,2022-12-20,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,21.918085102919527,21.908196003386,111.90198001482698,Clouds,,few clouds,2.04,2.04,0.2,3.51,1020.0,84.0,10000.0,1.69,336.0,JP,36.42626350593305,138.0603280808509,2023-12-03 11:04:34
3688.0,8.0,49.0,6.0,31.1,2022-07-15,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,21.872984724624665,21.8764782844043,111.8247959759491,Rain,,light intensity shower rain,9.99,9.99,9.99,9.99,1016.0,81.0,10000.0,14.4,290.0,JP,37.97303735231692,138.97725458637117,2023-12-03 11:04:34
9588.0,8.0,3.0,4.0,55.38,2023-01-07,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.51377809957731,22.46926579459181,112.5148493492024,Rain,,light intensity shower rain,9.99,9.99,9.99,9.99,1016.0,81.0,10000.0,14.4,290.0,JP,37.94135395435147,139.11595929956323,2023-12-03 11:04:34
4708.0,8.0,23.0,1.0,44.27,2022-08-16,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.75834205302301,22.733428895719037,112.73975285684128,Rain,,light intensity shower rain,9.99,9.99,9.99,9.99,1016.0,81.0,10000.0,14.4,290.0,JP,37.94135395435147,139.11595929956323,2023-12-03 11:04:34
6218.0,8.0,21.0,5.0,85.91,2022-06-24,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,21.975163407997915,21.932173023449646,111.97417123314712,Clouds,,overcast clouds,3.4,3.4,3.4,8.42,1018.0,93.0,8303.0,5.65,293.0,JP,37.556961297664095,138.97711845687715,2023-12-03 11:04:34
2158.0,8.0,11.0,9.0,94.08,2023-03-26,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.12756093235481,22.176688447870404,112.09009972900331,Clouds,,few clouds,13.75,13.75,12.8,14.21,1013.0,42.0,10000.0,6.17,250.0,JP,35.71604536994035,139.88040048052375,2023-12-03 11:04:34
9222.0,8.0,2.0,2.0,69.46,2022-10-02,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.196174843062835,22.18449396184668,112.17251870304142,Rain,,light rain,2.52,2.52,2.52,2.52,1017.0,90.0,2658.0,5.99,259.0,JP,38.23091085779093,139.64601480187858,2023-12-03 11:04:34
8155.0,8.0,19.0,10.0,38.82,2022-08-10,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.520600802460876,22.537825060355484,112.50365392276004,Clear,,clear sky,6.25,6.25,6.25,6.25,1018.0,58.0,10000.0,2.22,322.0,JP,35.617940600542425,138.45789105164022,2023-12-03 11:04:34
5854.0,8.0,29.0,1.0,21.02,2022-11-10,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,21.79067659174029,21.752081651599664,111.8187445387676,Snow,,light snow,0.3,0.3,0.3,0.3,1019.0,92.0,5150.0,4.11,303.0,JP,37.11880996958819,139.75918360076886,2023-12-03 11:04:34
9923.0,8.0,5.0,2.0,78.18,2023-02-01,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,21.79119984164112,21.817276536451995,111.78305845224264,Clouds,,few clouds,2.04,2.04,0.2,3.51,1020.0,84.0,10000.0,1.69,336.0,JP,36.42626350593305,138.0603280808509,2023-12-03 11:04:34
1564.0,8.0,2.0,8.0,76.47,2023-01-25,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,21.931366779182607,21.96230180471776,111.94794523127786,Rain,,light rain,2.52,2.52,2.52,2.52,1017.0,90.0,2658.0,5.99,259.0,JP,38.23091085779093,139.64601480187858,2023-12-03 11:04:34
7432.0,8.0,3.0,7.0,43.37,2023-02-23,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.591581044371495,22.635267278426976,112.5435759272228,Clouds,,broken clouds,1.97,1.97,1.97,1.97,1021.0,97.0,8167.0,2.18,326.0,JP,35.31590566616354,137.930889289507,2023-12-03 11:04:34
3864.0,8.0,6.0,7.0,47.24,2023-03-31,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.526613548943004,22.521153612943618,112.48335523353998,Clouds,,few clouds,2.04,2.04,0.2,3.51,1020.0,84.0,10000.0,1.69,336.0,JP,36.42626350593305,138.0603280808509,2023-12-03 11:04:34
5264.0,8.0,8.0,9.0,82.3,2023-02-21,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.4543336251335,22.412244166981267,112.47358506049866,Clouds,,few clouds,14.09,14.09,12.77,15.01,1014.0,46.0,10000.0,6.69,230.0,JP,35.515635841657904,139.7778011841132,2023-12-03 11:04:34
9321.0,8.0,32.0,1.0,89.83,2023-01-03,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,21.848196242890797,21.837669761344785,111.8002728076694,Clouds,,few clouds,2.04,2.04,0.2,3.51,1020.0,84.0,10000.0,1.69,336.0,JP,36.42626350593305,138.0603280808509,2023-12-03 11:04:34
7105.0,8.0,5.0,5.0,47.89,2022-11-15,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.55479653841581,22.557554222667623,112.58218523378626,Clouds,,few clouds,2.04,2.04,0.2,3.51,1020.0,84.0,10000.0,1.69,336.0,JP,36.42626350593305,138.0603280808509,2023-12-03 11:04:34
7398.0,8.0,13.0,9.0,23.32,2022-11-10,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.73875528604737,22.76602148715235,112.74058431815496,Snow,,light snow,-1.52,-1.52,-1.52,-1.52,1018.0,85.0,10000.0,3.61,308.0,JP,37.0328831080311,139.87290242884987,2023-12-03 11:04:34
4270.0,8.0,30.0,4.0,29.46,2022-09-01,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.645308392679286,22.607720097769608,112.65748141783682,Clouds,,broken clouds,1.97,1.97,1.97,1.97,1021.0,97.0,8167.0,2.18,326.0,JP,35.31590566616354,137.930889289507,2023-12-03 11:04:34
7856.0,8.0,17.0,6.0,88.09,2023-04-23,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.37306587323874,22.35661298009658,112.32781035481992,Mist,,mist,6.01,6.01,4.86,6.6,1022.0,92.0,5000.0,1.54,180.0,JP,36.80000745568456,137.13070317598533,2023-12-03 11:04:34
5174.0,8.0,10.0,2.0,96.08,2022-11-30,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.2422487152408,22.260458019157507,112.27830053533349,Clouds,,overcast clouds,3.4,3.4,3.4,8.42,1018.0,93.0,8303.0,5.65,293.0,JP,37.556961297664095,138.97711845687715,2023-12-03 11:04:34
3693.0,8.0,26.0,3.0,31.59,2022-11-25,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.249535228099905,22.212504815405165,112.29738026666776,Clouds,,few clouds,2.04,2.04,0.2,3.51,1020.0,84.0,10000.0,1.69,336.0,JP,36.42626350593305,138.0603280808509,2023-12-03 11:04:34
3817.0,8.0,9.0,3.0,97.7,2022-08-23,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.176726071847288,22.200808839394565,112.1419191918675,Rain,,light rain,2.52,2.52,2.52,2.52,1017.0,90.0,2658.0,5.99,259.0,JP,38.23091085779093,139.64601480187858,2023-12-03 11:04:34
2095.0,8.0,39.0,7.0,46.14,2023-01-05,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,21.97299521729652,22.000269533213192,111.96899865778758,Clouds,,few clouds,14.09,14.09,12.77,15.01,1014.0,46.0,10000.0,6.69,230.0,JP,35.515635841657904,139.7778011841132,2023-12-03 11:04:34
5072.0,8.0,17.0,2.0,27.57,2023-04-23,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,21.97857433646461,21.928694318810013,112.01135609124056,Clouds,,scattered clouds,2.62,2.62,2.01,4.97,1020.0,82.0,4380.0,2.68,70.0,JP,36.58597944292752,138.34011541873502,2023-12-03 11:04:34
6332.0,8.0,31.0,7.0,62.15,2022-09-10,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.389520062970018,22.38664962026356,112.42896536519297,Clouds,,broken clouds,1.97,1.97,1.97,1.97,1021.0,97.0,8167.0,2.18,326.0,JP,35.31590566616354,137.930889289507,2023-12-03 11:04:34
2988.0,8.0,23.0,7.0,99.56,2022-11-16,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.438301866626777,22.43366630443237,112.41622713364607,Clouds,,overcast clouds,3.4,3.4,3.4,8.42,1018.0,93.0,8303.0,5.65,293.0,JP,37.556961297664095,138.97711845687715,2023-12-03 11:04:34
7375.0,8.0,22.0,2.0,30.0,2023-05-06,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,21.782044948839616,21.79812598036571,111.77723096612095,Clouds,,overcast clouds,3.4,3.4,3.4,8.42,1018.0,93.0,8303.0,5.65,293.0,JP,37.556961297664095,138.97711845687715,2023-12-03 11:04:34
7520.0,8.0,18.0,1.0,84.54,2022-10-13,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.10420838559055,22.11370164341717,112.09272463426404,Rain,,light rain,2.52,2.52,2.52,2.52,1017.0,90.0,2658.0,5.99,259.0,JP,38.23091085779093,139.64601480187858,2023-12-03 11:04:34
4968.0,8.0,22.0,9.0,71.77,2023-03-07,8.0,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.399,-120.7677,22.072790637888307,22.034561353898457,112.0373636945801,Clouds,,broken clouds,1.97,1.97,1.97,1.97,1021.0,97.0,8167.0,2.18,326.0,JP,35.31590566616354,137.930889289507,2023-12-03 11:04:34
7784.0,9.0,44.0,4.0,46.56,2023-04-22,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,27.067005079721028,27.07804926525604,117.11484933088263,Clouds,,scattered clouds,0.96,0.96,0.96,0.96,1021.0,81.0,10000.0,3.01,283.0,JP,35.593676221176054,138.2805193777445,2023-12-03 11:04:34
8272.0,9.0,11.0,1.0,71.7,2022-09-10,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,27.305702474726058,27.263935889280734,117.26664739746,Clear,,clear sky,13.76,13.76,13.3,14.18,1016.0,37.0,10000.0,4.45,322.0,JP,36.04209782362222,139.77103107453777,2023-12-03 11:04:34
1098.0,9.0,46.0,2.0,26.31,2022-07-11,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,27.18852016456168,27.165350140647387,117.169902489465,Snow,,snow,1.83,1.83,1.83,1.83,1020.0,99.0,69.0,2.66,284.0,JP,37.29648483328091,139.3633988498809,2023-12-03 11:04:34
9042.0,9.0,5.0,3.0,95.74,2022-09-16,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,27.31284794234094,27.281365070072138,117.33016318769968,Clouds,,broken clouds,4.36,4.36,1.81,5.12,1016.0,61.0,10000.0,6.69,320.0,JP,36.3285970031829,138.01236915652126,2023-12-03 11:04:34
9685.0,9.0,40.0,10.0,99.72,2023-02-19,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,26.564435958538965,26.6124040000712,116.598267251467,Snow,,snow,1.83,1.83,1.83,1.83,1020.0,99.0,69.0,2.66,284.0,JP,37.29648483328091,139.3633988498809,2023-12-03 11:04:34
9863.0,9.0,17.0,8.0,67.2,2022-11-24,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,26.693770045558857,26.73312449592093,116.67617798090868,Snow,,snow,1.83,1.83,1.83,1.83,1020.0,99.0,69.0,2.66,284.0,JP,37.29648483328091,139.3633988498809,2023-12-03 11:04:34
3810.0,9.0,6.0,1.0,80.49,2022-07-16,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,26.90398407828608,26.88344476430132,116.90131517856086,Snow,,snow,-1.95,-1.95,-2.52,-0.77,1024.0,99.0,117.0,1.45,353.0,JP,36.36730649984951,137.22104751186518,2023-12-03 11:04:34
1558.0,9.0,20.0,2.0,10.85,2022-12-21,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,26.84235774111509,26.805295607511503,116.80870544914453,Mist,,mist,5.12,5.12,4.51,6.26,1019.0,86.0,5000.0,1.54,180.0,JP,36.603518834793086,137.16646612227808,2023-12-03 11:04:34
8337.0,9.0,27.0,8.0,41.83,2022-11-04,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,27.247128186607423,27.284022874279994,117.20422348463325,Snow,,light snow,-0.93,-0.93,-1.77,1.34,1021.0,98.0,99.0,2.89,319.0,JP,36.80035571831109,138.52858251727503,2023-12-03 11:04:34
9481.0,9.0,8.0,10.0,97.99,2022-06-04,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,27.30956254525484,27.32713066022655,117.35080439038312,Snow,,snow,1.83,1.83,1.83,1.83,1020.0,99.0,69.0,2.66,284.0,JP,37.29648483328091,139.3633988498809,2023-12-03 11:04:34
7029.0,9.0,29.0,3.0,68.48,2022-10-28,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,26.720605357805496,26.70409686596667,116.7149931326932,Rain,,light rain,7.28,7.28,7.28,7.28,1018.0,85.0,10000.0,15.14,301.0,JP,38.19166613122607,138.56434955067732,2023-12-03 11:04:34
4003.0,9.0,11.0,9.0,90.44,2023-04-06,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,26.723768395484356,26.696791432303684,116.69480379365037,Clouds,,broken clouds,2.16,2.16,2.16,2.16,1022.0,97.0,10000.0,1.15,353.0,JP,35.427400176578814,137.4099445828987,2023-12-03 11:04:34
9983.0,9.0,8.0,9.0,98.42,2022-10-21,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,26.702132249515365,26.73596440626717,116.66895221151938,Clear,,clear sky,13.76,13.76,13.3,14.18,1016.0,37.0,10000.0,4.45,322.0,JP,36.04209782362222,139.77103107453777,2023-12-03 11:04:34
6475.0,9.0,25.0,2.0,12.59,2022-09-04,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,26.601951104208343,26.55369060407977,116.63748945282931,Clouds,,broken clouds,2.16,2.16,2.16,2.16,1022.0,97.0,10000.0,1.15,353.0,JP,35.427400176578814,137.4099445828987,2023-12-03 11:04:34
4897.0,9.0,49.0,2.0,85.9,2022-10-05,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,26.946707849972967,26.8980008684042,116.9030232148377,Clouds,,broken clouds,2.16,2.16,2.16,2.16,1022.0,97.0,10000.0,1.15,353.0,JP,35.427400176578814,137.4099445828987,2023-12-03 11:04:34
4847.0,9.0,33.0,3.0,72.79,2022-08-30,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,27.3607098582234,27.374753253582885,117.34973376804597,Snow,,light snow,-0.93,-0.93,-1.77,1.34,1021.0,98.0,99.0,2.89,319.0,JP,36.80035571831109,138.52858251727503,2023-12-03 11:04:34
1940.0,9.0,13.0,10.0,76.01,2023-01-29,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,27.082766145499125,27.125039914085416,117.08065603010256,Snow,,snow,1.83,1.83,1.83,1.83,1020.0,99.0,69.0,2.66,284.0,JP,37.29648483328091,139.3633988498809,2023-12-03 11:04:34
5425.0,9.0,17.0,8.0,86.03,2022-10-29,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,27.29519854113716,27.24869379387659,117.29462582560456,Snow,,light snow,-0.75,-0.75,-0.75,-0.75,1018.0,97.0,378.0,2.89,249.0,JP,37.84903543218972,139.76131602678004,2023-12-03 11:04:34
2975.0,9.0,39.0,3.0,57.33,2022-09-04,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,26.61842685849078,26.572437866020262,116.63313705254347,Clouds,,broken clouds,2.16,2.16,2.16,2.16,1022.0,97.0,10000.0,1.15,353.0,JP,35.427400176578814,137.4099445828987,2023-12-03 11:04:34
3495.0,9.0,36.0,10.0,48.31,2022-12-26,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,26.553795397800783,26.575661470089617,116.55219875891592,Snow,,snow,1.83,1.83,1.83,1.83,1020.0,99.0,69.0,2.66,284.0,JP,37.29648483328091,139.3633988498809,2023-12-03 11:04:34
5334.0,9.0,34.0,1.0,97.86,2023-01-26,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,27.05823540275396,27.041869973631474,117.05091946170378,Rain,,light rain,5.78,5.78,5.78,5.78,1018.0,87.0,3883.0,4.47,53.0,JP,37.17077159542483,138.42503968736233,2023-12-03 11:04:34
3700.0,9.0,39.0,2.0,37.33,2023-01-13,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,27.4446639082428,27.41664310835276,117.45954935353495,Snow,,snow,1.83,1.83,1.83,1.83,1020.0,99.0,69.0,2.66,284.0,JP,37.29648483328091,139.3633988498809,2023-12-03 11:04:34
5952.0,9.0,36.0,4.0,11.77,2022-12-01,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,27.401821976128613,27.412429301767457,117.41371451878508,Rain,,light rain,6.03,6.03,6.03,6.03,1018.0,77.0,10000.0,11.73,301.0,JP,38.04337746960533,138.54886956450352,2023-12-03 11:04:34
8386.0,9.0,10.0,10.0,16.27,2023-04-08,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,27.10262158471147,27.147205269331707,117.08255550943451,Clouds,,scattered clouds,-0.1,-0.1,-0.63,0.8,1019.0,76.0,10000.0,2.31,243.0,JP,36.12722763557392,138.21779566272863,2023-12-03 11:04:34
1012.0,9.0,6.0,6.0,29.16,2022-07-28,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,27.456812801511763,27.50291524208411,117.48928585032864,Snow,,snow,1.83,1.83,1.83,1.83,1020.0,99.0,69.0,2.66,284.0,JP,37.29648483328091,139.3633988498809,2023-12-03 11:04:34
3525.0,9.0,30.0,1.0,72.61,2023-05-12,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,26.654401061974312,26.6202539098898,116.6949106661474,Rain,,light rain,7.28,7.28,7.28,7.28,1018.0,85.0,10000.0,15.14,301.0,JP,38.19166613122607,138.56434955067732,2023-12-03 11:04:34
9721.0,9.0,27.0,7.0,59.21,2022-07-28,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,26.88972904111769,26.8552571087255,116.8694262092725,Rain,,light rain,3.54,3.54,3.54,3.54,1018.0,95.0,10000.0,2.3,211.0,JP,37.99987932943517,140.0062166688176,2023-12-03 11:04:34
9871.0,9.0,26.0,4.0,53.45,2022-11-28,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,27.20629533110411,27.23540888169649,117.229565612382,Snow,,snow,-1.95,-1.95,-2.52,-0.77,1024.0,99.0,117.0,1.45,353.0,JP,36.36730649984951,137.22104751186518,2023-12-03 11:04:34
5226.0,9.0,23.0,6.0,70.42,2022-10-12,9.0,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,27.533795885427192,27.5050839172715,117.5240196428934,Rain,,light rain,5.78,5.78,5.78,5.78,1018.0,87.0,3883.0,4.47,53.0,JP,37.17077159542483,138.42503968736233,2023-12-03 11:04:34
